BybitLinearInverseSymbol;BybitLinearInverseSymbol.Name;BybitLinearInverseSymbol.ContractType;BybitLinearInverseSymbol.BaseAsset;BybitLinearInverseSymbol.QuoteAsset;BybitLinearInverseSymbol.SettleAsset;BybitLinearInverseSymbol.LaunchTime;BybitLinearInverseSymbol.DeliveryTime;BybitLinearInverseSymbol.Status;BybitLinearInverseSymbol.DeliveryFeeRate;BybitLinearInverseSymbol.PriceScale;BybitLinearInverseSymbol.UnifiedMarginTrade;BybitLinearInverseSymbol.FundingInterval;BybitLinearInverseSymbol.LotSizeFilter;BybitLinearInverseSymbol.PriceFilter;BybitLinearInverseSymbol.LeverageFilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;PHAUSDT;LinearPerpetual;PHA;USDT;USDT;"31.05.2024 10:02:00";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;PERPUSDT;LinearPerpetual;PERP;USDT;USDT;"06.09.2023 06:31:05";"";Trading;"";5;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;PEOPLEUSDT;LinearPerpetual;PEOPLE;USDT;USDT;"29.12.2021 03:37:04";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;PENGUUSDT;LinearPerpetual;PENGU;USDT;USDT;"17.12.2024 14:22:26";"";Trading;"";6;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;PONKEUSDT;LinearPerpetual;PONKE;USDT;USDT;"07.06.2024 08:35:07";"";Trading;"";5;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;RADUSDT;LinearPerpetual;RAD;USDT;USDT;"08.06.2023 07:42:54";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;RAREUSDT;LinearPerpetual;RARE;USDT;USDT;"27.11.2023 06:48:04";"";Trading;"";5;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;RAYDIUMUSDT;LinearPerpetual;RAYDIUM;USDT;USDT;"04.06.2024 09:11:59";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SFPUSDT;LinearPerpetual;SFP;USDT;USDT;"26.11.2021 00:00:00";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SENDUSDT;LinearPerpetual;SEND;USDT;USDT;"13.12.2024 08:31:47";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SEIUSDT;LinearPerpetual;SEI;USDT;USDT;"16.08.2023 03:28:47";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SDUSDT;LinearPerpetual;SD;USDT;USDT;"14.11.2024 07:53:31";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SCUSDT;LinearPerpetual;SC;USDT;USDT;"30.11.2021 15:25:58";"";Trading;"";6;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SCRUSDT;LinearPerpetual;SCR;USDT;USDT;"08.10.2024 12:25:58";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SCRTUSDT;LinearPerpetual;SCRT;USDT;USDT;"30.03.2022 09:50:43";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SCAUSDT;LinearPerpetual;SCA;USDT;USDT;"13.03.2024 06:17:40";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SANDUSDT;LinearPerpetual;SAND;USDT;USDT;"01.11.2021 00:00:00";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SAGAUSDT;LinearPerpetual;SAGA;USDT;USDT;"09.04.2024 11:29:14";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SAFEUSDT;LinearPerpetual;SAFE;USDT;USDT;"29.04.2024 09:24:49";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;RVNUSDT;LinearPerpetual;RVN;USDT;USDT;"06.01.2022 07:27:47";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;RUNEUSDT;LinearPerpetual;RUNE;USDT;USDT;"29.11.2021 00:00:00";"";Trading;"";3;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;RSS3USDT;LinearPerpetual;RSS3;USDT;USDT;"23.02.2022 01:54:14";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;RSRUSDT;LinearPerpetual;RSR;USDT;USDT;"30.11.2021 15:28:21";"";Trading;"";6;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;RPLUSDT;LinearPerpetual;RPL;USDT;USDT;"01.03.2023 07:32:26";"";Trading;"";3;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ROSEUSDT;LinearPerpetual;ROSE;USDT;USDT;"14.01.2022 06:03:51";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;RONINUSDT;LinearPerpetual;RONIN;USDT;USDT;"13.02.2025 07:11:13";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;RLCUSDT;LinearPerpetual;RLC;USDT;USDT;"22.03.2023 07:08:19";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;RIFUSDT;LinearPerpetual;RIF;USDT;USDT;"23.10.2023 06:53:36";"";Trading;"";5;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;RIFSOLUSDT;LinearPerpetual;RIFSOL;USDT;USDT;"18.11.2024 10:07:54";"";Trading;"";6;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;REZUSDT;LinearPerpetual;REZ;USDT;USDT;"08.05.2024 07:53:17";"";Trading;"";5;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;REXUSDT;LinearPerpetual;REX;USDT;USDT;"09.01.2025 08:47:36";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;REQUSDT;LinearPerpetual;REQ;USDT;USDT;"06.12.2021 00:00:00";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;RENUSDT;LinearPerpetual;REN;USDT;USDT;"24.12.2021 02:47:17";"06.03.2025 09:00:00";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;RENDERUSDT;LinearPerpetual;RENDER;USDT;USDT;"26.07.2024 08:26:47";"";Trading;"";3;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;RDNTUSDT;LinearPerpetual;RDNT;USDT;USDT;"17.04.2023 07:05:07";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;PEAQUSDT;LinearPerpetual;PEAQ;USDT;USDT;"19.11.2024 08:31:41";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;HFTUSDT;LinearPerpetual;HFT;USDT;USDT;"14.03.2023 06:45:49";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;HOTUSDT;LinearPerpetual;HOT;USDT;USDT;"28.03.2022 06:49:16";"";Trading;"";6;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;HBARUSDT;LinearPerpetual;HBAR;USDT;USDT;"25.10.2021 00:00:00";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BATUSDT;LinearPerpetual;BAT;USDT;USDT;"24.11.2021 00:00:00";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BANUSDT;LinearPerpetual;BAN;USDT;USDT;"18.11.2024 08:39:50";"";Trading;"";5;True;120;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BANDUSDT;LinearPerpetual;BAND;USDT;USDT;"18.02.2022 06:51:56";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BANANAUSDT;LinearPerpetual;BANANA;USDT;USDT;"19.07.2024 10:49:43";"";Trading;"";3;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BALUSDT;LinearPerpetual;BAL;USDT;USDT;"08.04.2022 08:14:11";"";Trading;"";3;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BAKEUSDT;LinearPerpetual;BAKE;USDT;USDT;"01.04.2022 06:36:19";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BADGERUSDT;LinearPerpetual;BADGER;USDT;USDT;"16.08.2023 08:31:58";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;B3USDT;LinearPerpetual;B3;USDT;USDT;"12.02.2025 10:16:21";"";Trading;"";6;True;120;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;AXSUSDT;LinearPerpetual;AXS;USDT;USDT;"12.08.2021 00:00:00";"";Trading;"";3;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;AXLUSDT;LinearPerpetual;AXL;USDT;USDT;"07.12.2023 09:32:30";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;AVLUSDT;LinearPerpetual;AVL;USDT;USDT;"20.02.2025 10:53:11";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;AVAXUSDT;LinearPerpetual;AVAX;USDT;USDT;"15.09.2021 00:00:00";"";Trading;"";3;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;AVAUSDT;LinearPerpetual;AVA;USDT;USDT;"16.12.2024 10:11:33";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;AVAILUSDT;LinearPerpetual;AVAIL;USDT;USDT;"23.07.2024 14:36:34";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;AVAAIUSDT;LinearPerpetual;AVAAI;USDT;USDT;"08.01.2025 08:32:06";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;AUDIOUSDT;LinearPerpetual;AUDIO;USDT;USDT;"26.11.2021 00:00:00";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;AUCTIONUSDT;LinearPerpetual;AUCTION;USDT;USDT;"28.07.2023 06:34:30";"";Trading;"";3;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ATOMUSDT;LinearPerpetual;ATOM;USDT;USDT;"11.10.2021 00:00:00";"";Trading;"";3;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ATHUSDT;LinearPerpetual;ATH;USDT;USDT;"13.06.2024 09:01:44";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ATAUSDT;LinearPerpetual;ATA;USDT;USDT;"08.08.2023 08:39:01";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ASTRUSDT;LinearPerpetual;ASTR;USDT;USDT;"04.04.2022 03:48:42";"";Trading;"";6;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ARUSDT;LinearPerpetual;AR;USDT;USDT;"20.12.2021 05:39:22";"";Trading;"";3;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ARPAUSDT;LinearPerpetual;ARPA;USDT;USDT;"19.04.2022 12:01:43";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ARKUSDT;LinearPerpetual;ARK;USDT;USDT;"01.08.2023 05:55:17";"";Trading;"";5;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ARKMUSDT;LinearPerpetual;ARKM;USDT;USDT;"28.07.2023 01:41:11";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BBUSDT;LinearPerpetual;BB;USDT;USDT;"14.05.2024 11:41:00";"";Trading;"";4;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ARCUSDT;LinearPerpetual;ARC;USDT;USDT;"03.01.2025 08:16:18";"";Trading;"";5;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BCHUSDT;LinearPerpetual;BCH;USDT;USDT;"01.01.2018 00:00:00";"";Trading;"";2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BELUSDT;LinearPerpetual;BEL;USDT;USDT;"17.06.2022 05:59:45";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;CAKEUSDT;LinearPerpetual;CAKE;USDT;USDT;"03.11.2023 10:00:36";"";Trading;"";3;True;240;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;C98USDT;LinearPerpetual;C98;USDT;USDT;"25.10.2021 00:00:00";"";Trading;"";5;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
